date,decision_id,rm_recommendation,rm_buy_probability,downside_probability,predicted_tail_downside,rm_risk_score,trade_executed,net_return,decision_summary,outcome_summary,reflection_category,explainability_score
2025-06-02,decision_3570d1ea831f48c696882f1fd1b8696f,REJECT,0.19724385031979652,0.31843372914975754,0.021472526842281157,0.442827448915242,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.714318%.,NO_TRADE_REVIEW,0.9618540274187023
2025-06-03,decision_1a5a3f63658f4eed843ddd9b2081b251,REJECT,0.26967406078300166,0.35732665366140925,0.022335029355421736,0.4762761192644297,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -0.775616%.,NO_TRADE_REVIEW,0.871170142003984
2025-06-04,decision_7c277ebbce414b17845333841a2e217e,REJECT,0.349059811916833,0.36683286437906787,0.0206631444849543,0.46237685277511176,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.229062%.,NO_TRADE_REVIEW,0.9974358934180078
2025-06-05,decision_af48e8f360c54f329668d82872ab3093,REJECT,0.2802162569446965,0.24611175444276623,0.023095329225258764,0.41846176065247853,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -0.882225%.,NO_TRADE_REVIEW,0.8686993147785868
2025-06-06,decision_45f567f0446d4db185168258fdf2abb1,REJECT,0.2017867751904416,0.24818434929993957,0.022347071673617814,0.41093193385706095,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.450591%.,NO_TRADE_REVIEW,0.9629187754352597
2025-06-09,decision_82e3fe5d0e6d4ee5adf56076e940295c,REJECT,0.29016795662406936,0.5239701606316096,0.02004576603795875,0.5494204154986756,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.937908%.,NO_TRADE_REVIEW,0.9836331148337663
2025-06-10,decision_b8e1a912685444ddbaf79fc02c1aa832,REJECT,0.2914151450249994,0.7024621211650054,0.022837751187183147,0.6892518561868727,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.282699%.,NO_TRADE_REVIEW,0.9839254246152341
2025-06-11,decision_7ee1b92bf14948ca8b7830bebc34d873,REJECT,0.2624532402439728,0.18644387971453058,0.017899476593928695,0.3217392198794924,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -2.035456%.,NO_TRADE_REVIEW,0.8728625218178189
2025-06-12,decision_7413395dbb464d93a9ab278ec36cc8fc,REJECT,0.3215343346568229,0.17118204486301436,0.018738452401403545,0.32241918197717945,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.589066%.,NO_TRADE_REVIEW,0.9909846096851929
2025-06-13,decision_ee1a5bc8a9c44049af9318c3d1ed608c,REJECT,0.22610748884042706,0.10151274213188023,0.017877662216749957,0.2705247618940807,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.918744%.,NO_TRADE_REVIEW,0.968618942696975
2025-06-16,decision_0cc532e939444454b93e0c2700fc64c0,REJECT,0.17939885019205737,0.23343783913576094,0.01835679252285529,0.35529766386317085,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 1.684250%.,NO_TRADE_REVIEW,0.9576716055137634
2025-06-17,decision_0d85efe0c0674d9d8c2ef08f74cf769b,REJECT,0.30186023392347405,0.3693761368041812,0.019603366769224157,0.451476831986222,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -0.276474%.,NO_TRADE_REVIEW,0.8636265076741857
2025-06-18,decision_ac7537e9cdcb4ac1bc1b120e1b13ed08,REJECT,0.21097944561252438,0.36319073348908565,0.02220546786381077,0.47827544760465535,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -1.294235%.,NO_TRADE_REVIEW,0.8849266924345646
2025-06-20,decision_8e92a029d4ba4944943d22bcea7568a2,REJECT,0.2326663026957881,0.22880047801143422,0.017222098662600303,0.339210864750669,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -2.423211%.,NO_TRADE_REVIEW,0.8798438353056747
2025-06-23,decision_4d1db73d489843e1b675b5ceb2268a9e,REJECT,0.2092877802979529,0.48608454305421267,0.01860208126186349,0.5097617176318644,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -0.728870%.,NO_TRADE_REVIEW,0.8853231764926672
2025-06-24,decision_f2f9bf6b02444328ac4293f9cce96ca7,REJECT,0.3389152473218636,0.5092084941125938,0.01959818620043142,0.5353155037596466,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.196840%.,NO_TRADE_REVIEW,0.9950582610910618
2025-06-25,decision_ae012f60cb1048c9999e87aea8a35f4d,REJECT,0.31974066332755857,0.22023028494862792,0.02004851933471307,0.36720877272851965,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -1.324792%.,NO_TRADE_REVIEW,0.8594357820326034
2025-06-26,decision_1492ccd55c044a829d408b140a2e4164,REJECT,0.31938317089632634,0.33394845000469053,0.018346859979517537,0.415487570465448,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 1.775951%.,NO_TRADE_REVIEW,0.9904804306788265
2025-06-27,decision_ad550e7834a44a93a70e2703ffcbf208,REJECT,0.25620934558773983,0.2112020430271169,0.02074072946882597,0.3699080505272051,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 1.436169%.,NO_TRADE_REVIEW,0.9756740653721265
2025-06-30,decision_c22edf233e2e4b4cb06267b2ae14dcd1,REJECT,0.14199035316969463,0.3366516072620789,0.02016818100270899,0.4384646093954334,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -1.946775%.,NO_TRADE_REVIEW,0.9010960109758528
2025-07-01,decision_3375a550ff4a428d83e1fe2933994296,REJECT,0.31339040966468973,0.4472717167730742,0.02111215591352988,0.5159048615664634,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.337155%.,NO_TRADE_REVIEW,0.9890758772651617
2025-07-02,decision_c7f168b69a6e4186a777035ca6191d19,REJECT,0.30500951828156175,0.26808606733844026,0.020074517953861188,0.39622707819274067,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -0.013560%.,NO_TRADE_REVIEW,0.862888394152759
2025-07-03,decision_728f281cfb314644b5bb03695f7b4379,REJECT,0.3092675311263041,0.1739357034118572,0.016800301043802146,0.3013463868802396,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.616450%.,NO_TRADE_REVIEW,0.9881095776077274
2025-07-07,decision_ccbba95f63ef4fa284bbc114b682b931,REJECT,0.2885080400939167,0.15874340334266016,0.017285768860635358,0.29792315846012246,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.110670%.,NO_TRADE_REVIEW,0.9832440718970117
2025-07-08,decision_fbd68477fe724b75ba371b2edaf4ef3d,REJECT,0.2262143444476475,0.28446513671034346,0.017407887409523284,0.37478804889790307,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -2.135410%.,NO_TRADE_REVIEW,0.8813560130200826
2025-07-09,decision_ef649a148fde4dd2a848b1a3a9f411f8,REJECT,0.27530543077266884,0.1021045405536589,0.018008265252364326,0.2724111726959374,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.564621%.,NO_TRADE_REVIEW,0.9801497103373442
2025-07-10,decision_045f47fcf778474b95b1647188e6bc89,REJECT,0.3432410109545812,0.20959833651139204,0.017270456346105145,0.3282565778204882,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.220318%.,NO_TRADE_REVIEW,0.9960721119424799
2025-07-11,decision_6f8633057b234416a7cad2d217dbf567,REJECT,0.2797378544999915,0.21701318178346307,0.018172595495305227,0.34328314356951684,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.543756%.,NO_TRADE_REVIEW,0.9811885596484354
2025-07-14,decision_c1c222720c54444ca9691bcb1dfad214,REJECT,0.2576742888836573,0.3490797546062638,0.0173868459995844,0.4133101073065486,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.175342%.,NO_TRADE_REVIEW,0.9760174114571072
2025-07-15,decision_e5666cf8997f4b5f992f34b4a9a16e30,REJECT,0.2291323092114632,0.2748702728954364,0.017934852741221502,0.3752098441369015,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -0.033704%.,NO_TRADE_REVIEW,0.8806721150285634
2025-07-16,decision_5160fa89dcf743c2b5d2f94e69a4d38d,REJECT,0.22982610953088062,0.242141972699405,0.01790014668592442,0.3551659325563067,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -1.290291%.,NO_TRADE_REVIEW,0.8805095055786998
2025-07-17,decision_5cadfed448344cc8950f402774db3af4,REJECT,0.26470983916367075,0.32875150870112907,0.019054717018360236,0.42066908992943053,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.150647%.,NO_TRADE_REVIEW,0.9776663685539854
2025-07-18,decision_a6ab85e465b64456bed93b9e105b1616,REJECT,0.2843047744486239,0.2111818084918292,0.01579884694954163,0.31195191512804477,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.339522%.,NO_TRADE_REVIEW,0.9822589315113962
2025-07-21,decision_ceeffee4aa0741328ae314c7109e2451,REJECT,0.24223128532872362,0.23274372519111305,0.021664232863125545,0.3936612160101305,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 1.431308%.,NO_TRADE_REVIEW,0.9723979574989196
2025-07-22,decision_afc1a20019ea402c83d32a07ca6b10cd,REJECT,0.2458044942765749,0.3559681627429613,0.021480476007570942,0.46544131371321074,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -1.061711%.,NO_TRADE_REVIEW,0.8767645716539277
2025-07-23,decision_7de89dd894364808b4fee77af7c754fe,REJECT,0.2778851963798264,0.3026940943423384,0.020471568497199093,0.4216473459320771,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -0.178737%.,NO_TRADE_REVIEW,0.8692456570984781
2025-07-24,decision_9e70ca2542474614beed3828c01a7440,REJECT,0.30629244835739283,0.15827084484627593,0.016958475911686893,0.2938020855782576,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 1.234597%.,NO_TRADE_REVIEW,0.987412292583764
2025-07-25,decision_a2a3d9ae16a5442c95c1896be89b9303,REJECT,0.23191000726142666,0.36100127166159157,0.020170689005138156,0.45310381457785853,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -0.435707%.,NO_TRADE_REVIEW,0.8800210920481031
2025-07-28,decision_90da687fca06440fbae4defecff68caf,REJECT,0.2886092413130653,0.2981339065243038,0.019673059923087596,0.4095486520005869,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -0.339856%.,NO_TRADE_REVIEW,0.8667322090672503
2025-07-29,decision_64d38379d7594efaa1cf61b0cd0dd948,REJECT,0.2780355717179828,0.12839502014945062,0.017668006749804767,0.2841959004457605,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -1.440338%.,NO_TRADE_REVIEW,0.8692104128785978
2025-07-30,decision_a8cd70c9cfe0426b849c0a4217443669,REJECT,0.24350407792147977,0.26751648280914814,0.01868542229882932,0.3795980622623051,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -0.725645%.,NO_TRADE_REVIEW,0.8773037317371531
2025-07-31,decision_3050bfef33b64ed8b4e9ee69abe8b660,REJECT,0.30340796744217546,0.3217269039236106,0.017217095089633597,0.3949080529775312,False,0.0,EX did not execute a trade under CONFIG_3_RM_EX_RF. The resolved analytical decision was NO_TRADE using RM_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: RM direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -0.803713%.,NO_TRADE_REVIEW,0.8632637576307401
